sector,job_count,avg_salary
AutoCAD 2D,8,360000.0
AutoCAD 2D & 3D,1,0.0
AutoCAD 3D,5,525000.0
AutoCAD Designing,1,0.0
AutoCAD Drawing,4,301250.0
AutoCAD Map,1,540000.0
AutoCAD Mechanical,1,400000.0
AutoCad,1,175000.0
Autocad,5,0.0
Autocad Drafting,16,262500.0
Autocad Electrical,7,0.0
Autoclave,2,0.0
Autodesk AutoCAD Plant 3D and AutoCAD drafting,1,0.0
Autodesk Inventor,7,42000.0
Autodesk Revit,1,540000.0
Automated Storage and Retrieval System,1,1700000.0
Automated Underwriting System,1,0.0
Automation,548,0.0
Automation And Manual Testing,2,475000.0
Automation Anywhere,4,1125000.0
Automation Engineering,2,850000.0
Automation Framework,2,375000.0
Automation Framework Development,1,3750000.0
Automation Gen AI,1,0.0
Automation Project Engineering,2,400000.0
Automation Sales,2,200000.0
Automation Sales Engineer,1,662500.0
Automation Selenium,1,0.0
Automation Software Testing,1,0.0
Automation System Design,1,750000.0
Automation Systems,3,0.0
Automation Testing,44,0.0
Automation Tools,3,0.0
Automation engineering,1,0.0
Automation test,1,0.0
Automation testing,16,0.0
Automative,1,0.0
Automobile,20,318750.0
Automobile Components,16,512500.0
Automobile Engineering,8,250000.0
Automobile Maintenance,1,575000.0
Automobile Parts,2,243750.0
Automobile Sales,14,340000.0
Automobile Service,3,162000.0
Automotive,4,350000.0
Automotive Design,1,0.0
Automotive Electronics,1,2750000.0
Automotive Industry Expertise,1,0.0
Automotive Lighting,1,0.0
Automotive Plastic Design,1,1450000.0
Automotive Sales,4,175000.0
Avamar,1,3000000.0
Avaya,2,0.0
Aviation,2,300000.0
Aviation Fuel,1,4250000.0
Aviation Security,1,475000.0
Aviation Spares & Consumables,1,0.0
Aws Bedrock,1,4500000.0
Aws Big Data,1,0.0
Aws Certified,2,1800000.0
Aws Cloud,27,2000000.0
Aws Cloud Services,1,0.0
Aws Cloudformation,5,0.0
Aws Connect,1,0.0
Aws Data Lake,1,0.0
Aws Deployment,1,1875000.0
Aws Devops,18,0.0
Aws Glue,1,0.0
Aws Infrastructure,2,1000000.0
Aws Iot Core,1,0.0
Aws Java,1,0.0
Aws Lake Formation,1,2500000.0
Aws Lambda,8,0.0
Aws Migration,3,0.0
Aws Sales,1,0.0
Aws Security,1,0.0
Ax Development,1,2250000.0
Ax Technical Consultant,1,2375000.0
Axway,1,0.0
Ayurveda,14,214000.0
Ayurveda Therapy,1,0.0
Ayurvedic Diagnosis,2,0.0
Ayurvedic Medicine,1,0.0
Azure,61,0.0
Azure AD,1,0.0
Azure AI,1,0.0
Azure Active Directory,8,410000.0
Azure Admin,1,0.0
Azure Administration,1,900000.0
Azure Architecture,2,1125000.0
Azure Aws,3,1750000.0
Azure Boards,1,2250000.0
Azure Certified,1,1300000.0
Azure Cloud,51,0.0
Azure Cloud Platform,1,0.0
Azure Cloud Security,1,0.0
Azure Cloud Support,7,0.0
Azure Data,1,3750000.0
Azure Data Engineer,1,1650000.0
Azure Data Engineering,1,0.0
Azure Data Factory,59,0.0
Azure DataBricks,1,0.0
Azure Databricks,21,0.0
Azure DevOps,1,0.0
Azure Devops,10,0.0
Azure Event Hub,1,0.0
Azure Firewall,2,675000.0
Azure Functions,5,2500000.0
Azure Infrastructure,2,0.0
Azure Kubernetes,1,0.0
Azure Logic Apps,1,0.0
Azure Migration,1,0.0
Azure OpenAI APIs,1,2250000.0
Azure Paas,2,0.0
Azure Pipelines,3,850000.0
Azure Policy,1,1500000.0
Azure Sentinel,1,1500000.0
Azure Service Bus,5,0.0
Azure Support,1,1650000.0
Azure Synaps,1,0.0
Azure Synapse,5,0.0
Azure Virtual Desktop,2,825000.0
Azure Vm,1,550000.0
Azure cloud,5,0.0
Azure data factory,1,0.0
Azure operations,1,0.0
Azure services,1,1000000.0
B Tech Civil,1,75000.0
B. E Civil  B. Tech Civil,1,575000.0
B.COM,19,250000.0
B.Pharm,5,387500.0
B.Sc,1,75000.0
B.Sc MLT,1,362500.0
B.Sc. Nursing,1,325000.0
B.Tech Fresher,1,175000.0
B.Tech In Chemical,1,0.0
B.pharmacy,1,162500.0
B.sc,1,258000.0
B1,1,400000.0
B2,11,325000.0
B2B,79,0.0
B2B / B2C,1,950000.0
B2B Business Development,1,0.0
B2B Collection,5,400000.0
B2B Content,1,475000.0
B2B Corporate Sales,5,650000.0
B2B Digital Marketing,1,0.0
B2B Direct Sales,2,0.0
B2B Inside Sales,1,525000.0
B2B Integration,1,0.0
B2B Lead Generation,4,285000.0
B2B Lead Generation & Outreach,1,362500.0
B2B Marketing,34,0.0
B2B Marketing Strategy & Planning,2,1350000.0
B2B Operations,2,325000.0
B2B Partnerships,1,0.0
B2B Presales,1,0.0
B2B SaaS,1,0.0
B2B Sales,282,287500.0
B2B Sales & Business Development  Project Sales & Key Account Management  Lead Generation & Prospecting  Negotiation & Deal Closure  Proposal & Presentation Skills,1,375000.0
B2B Sales & Marketing,1,0.0
B2B Sales OEM Sales Industrial Sales,2,400000.0
B2B Sales Strategy,1,0.0
B2B Sales Trainer,1,287500.0
B2B coordination,1,400000.0
B2B marketing,1,0.0
B2B sales,8,0.0
B2B service marketing,1,1050000.0
B2B2C,3,0.0
B2C,12,375000.0
B2C HNI sales,1,0.0
B2C Marketing,2,462500.0
B2C Sales,80,343750.0
B2C Sales Channel,1,650000.0
B2C sales,2,0.0
B2G Sales,1,0.0
B360,2,0.0
BA Psychology,1,287500.0
BAISC COMPUTER KNOWLEDGE WITH EXCEL WORD PHOTOSHOP STOCK MAINTAINANCE IN EXCEL AND KNOWLEDGE OF TALLY,1,162000.0
BAMS,1,500000.0
BASIC COMMUNICATION,1,390000.0
BBA,13,337500.0
BBA FRESHER,1,187500.0
BBA Jobs Pune,1,262500.0
BCA,1,300000.0
BCHH-C,1,525000.0
BCOM,2,212500.0
BD,2,1875000.0
BDE,3,550000.0
BDM,3,0.0
BDS,5,387500.0
BE,1,0.0
BEd,1,462500.0
BFSI,7,337500.0
BFSI trainer,1,437500.0
BGV process,1,0.0
BGV vendors,1,375000.0
BHMS,4,100000.0
BI,1,0.0
BI Administration,1,0.0
BI Apps,2,0.0
BI Developer,1,2070000.0
BI Tool,2,1312500.0
BI architecture,1,0.0
BIAN,1,2175000.0
BIM,1,0.0
BIM models,1,0.0
BIOLOGY Faculty,1,185000.0
BIOS,3,0.0
BIW,1,725000.0
BIW Body Design,1,0.0
BIW Simulation,1,0.0
BJMC,2,400000.0
BMC Control M,1,0.0
BMR,1,0.0
BMS,2,0.0
BMS Algorithms,1,0.0
BMS Operator,1,575000.0
BNAC,1,0.0
BOM,6,143750.0
BOOTH BALANCING,1,480000.0
BOP,1,500000.0
BOPP Development,2,3750000.0
BOQ,1,475000.0
BPED,1,0.0
BPO,453,325000.0
BPO Experience is mandatory,1,350000.0
BPO Hiring,21,237500.0
BPO Jobs,1,450000.0
BPO Management,1,65000.0
BPO Operations,1,750000.0
BPO Processes,4,412500.0
BPO Sales,1,0.0
BPO back office,1,375000.0
BPO only,1,550000.0
BPo,1,375000.0
BRCA1,1,0.0
BRD,1,0.0
BRDs,1,2050000.0
BRS,1,408000.0
BS-VI technologyfuel injection,1,225000.0
BSB SALES,1,562500.0
BSC,3,225000.0
BSC Physician Assistant,1,0.0
BSc Nursing,1,337500.0
BSc Physics Fresher,1,0.0
BTECH,2,262500.0
BTL Marketing,1,0.0
BTL campaigns,2,0.0
BTL marketing,1,0.0
BTP,1,0.0
BTP CAPM,1,0.0
BTS,1,210000.0
BW,2,1375000.0
Baan Erp,1,0.0
Back End,2,0.0
Back End Platform,1,0.0
Back Office,32,189750.0
Back Office Documentation,1,212500.0
Back Office Executive,3,0.0
Back Office Management,1,400000.0
Back Office Operation,1,330000.0
Back Office Operations,7,240000.0
Back Office Support,4,201000.0
Back Office management,1,0.0
Back office,1,0.0
Back office operations,1,0.0
BackOffice Planning,1,0.0
Backend,165,0.0
Backend Development,4,650000.0
Backend Operations,8,575000.0
Backend Process,2,0.0
Backend Support,1,0.0
Background Verification,3,0.0
Backhoe,1,1000000.0
Backup,2,450000.0
Backward integration,1,2750000.0
Bacterial Endotoxin Test,1,487500.0
Badis,3,550000.0
Bakery,6,315000.0
Bakery Products,1,387500.0
Bakery Products Field Sales,1,250000.0
Baking,2,268500.0
Balance Sheet Analysis,3,0.0
Balance Sheet Finalisation,27,237500.0
Balance Sheet Preparation,2,275000.0
Balance Sheet Reconciliation,4,0.0
Balance sheet,1,1500000.0
Balancing valve,1,1000000.0
Bams,1,175000.0
Banca,12,937500.0
Banca Channel,5,0.0
Banca Sales,7,250000.0
Bancassurance,14,306250.0
Bancassurance Sales,6,350000.0
Bancs,3,0.0
Banglore,1,350000.0
Bank,23,337500.0
Bank Accounting,1,262500.0
Bank Audit,3,0.0
Bank Authorizer,1,450000.0
Bank Guarantee,2,225000.0
Bank Officer,3,350000.0
Bank Payments,2,156250.0
Bank Reconciliation,7,162500.0
Bank Reconciliation Statement,3,1500000.0
Bank reconciliation,5,0.0
Banking,16,0.0
Banking & Treasury,1,0.0
Banking And Finance,5,0.0
Banking Application,1,300000.0
Banking Collection,1,137500.0
Banking Domain,1,950000.0
Banking Financial Services,6,143750.0
Banking Operations,10,0.0
Banking Process,29,287500.0
Banking Products,1,425000.0
Banking Recruitment,2,62500.0
Banking Sales,6,232250.0
Banking Sector,1,1530000.0
Banking Software Sales,1,1000000.0
Banking Voice,1,200000.0
Banking domain,1,0.0
Banking management,1,0.0
Banking operations,1,0.0
Banner Designing,1,387500.0
Banners,2,620000.0
Banquet Sales,2,435000.0
Bar,2,242250.0
Bar Bending Schedule,6,543750.0
Barclays,1,400000.0
Barcode Scanners,1,1300000.0
Bare Metal,1,1100000.0
Bare Metal Embedded,1,0.0
Barista,3,187500.0
Bartending,2,225000.0
Baseball Content Writing,1,0.0
Basel II,1,0.0
Basel Reporting,1,0.0
Baseline Schedule,1,0.0
Bash Scripting,1,0.0
Basic,80,0.0
Basic Computer,1,0.0
Basic Computer Knowledge,1,262500.0
Basic Design Principles,1,0.0
Basic Excel,1,300000.0
Basic MS Office- Excel,1,180000.0
Basic Video Editing,1,132000.0
Basic computer,1,250000.0
Basic computer knowledge- excel,1,0.0
Basic knowledge of agriculture/plantation activities. Possess Degree in Agriculture/Plantation. Capable of working long hours during peak harvest season.  Good liaison with local and government authorities.,1,0.0
Basic knowledge of handling mostly all pharmaceutical equipments. familier with laboratory test techniques.,1,75000.0
Basic tools of designing,1,487500.0
Basis,3,0.0
Basis Administration,2,750000.0
Basketball,1,0.0
Basware,1,0.0
Batch Planning,1,725000.0
Batch Preparation,1,0.0
Batch manufacturing,9,0.0
Batching Plant,1,400000.0
Battery,2,1625000.0
Battery Charger,1,70000.0
Battery Cooling,1,0.0
Battery Pack,3,750000.0
Battery Sales,4,475000.0
Battery Storage,1,4750000.0
Bbs,5,0.0
Bcm,1,0.0
Bcom,4,143750.0
Bd,2,255000.0
Bdd,1,0.0
Bdd Cucumber,1,0.0
Bde,9,350000.0
Bdm,6,0.0
Bds,7,90000.0
Be Degree,1,212500.0
Beam,1,0.0
Bearings,1,210000.0
Beautician Activities,3,168000.0
Beauty,7,187500.0
Beauty Care,1,250000.0
Beauty Care Industry,1,0.0
Beauty Institute Teaching,1,650000.0
Beauty Salon Business,1,0.0
Beckhoff,1,600000.0
Bed,44,300000.0
Bed Making,2,165000.0
Behance,1,0.0
Behavioural Skills,1,425000.0
Behavioural Training,8,381250.0
Bell Boy Front Office,1,0.0
Bell Desk Associate,1,0.0
Belt Conveyor,1,550000.0
Bench Management,1,450000.0
Bench Sales,12,99000.0
Benchmarking,1,0.0
Bending Machine,1,325000.0
Benefits,1,2750000.0
Benefits Administration,1,1050000.0
Bengali,4,181500.0
Bengaluru,1,850000.0
Bet,2,175000.0
Beverage Maker,1,0.0
Beverage Sales,1,175000.0
Beyondtrust,1,175000.0
Bfsi,5,0.0
Bfsi Recruitment,10,35000.0
Bfsi Sales,16,356250.0
Bgp,1,0.0
Bgv,2,0.0
Bhm,1,0.0
Bi Publisher,1,0.0
Bi Testing,2,0.0
Bid Coordination,1,0.0
Bid Management,6,175000.0
Bid Preparation,1,0.0
Bidding,14,237500.0
Big Data,10,0.0
Big Data Analytics,1,0.0
Big Data Development,1,0.0
Big Data Engineering,1,0.0
Big Data Testing,6,1000000.0
Big Panda,1,0.0
Big Query,1,0.0
BigQuery,3,0.0
Bigdata,4,0.0
Bigdata Frameworks,1,2450000.0
Bigfix,1,0.0
Bigquery,7,0.0
Bigtable,1,0.0
Bike Sales,1,390000.0
Biker,8,325000.0
Bill Of Materials,4,131250.0
Bill Of Quantities,4,267500.0
Bill Verification,1,0.0
Billing,46,224000.0
Billing & Estimation,1,750000.0
Billing Center,6,375000.0
Billing Engineering,5,450000.0
Billing Executive,1,262500.0
Billing Planning,1,0.0
Billing Reconciliation & Reporting,1,237500.0
Billing operations,1,0.0
Bills Payable,3,250000.0
Bim,2,137500.0
Bim Architecture,1,1020000.0
Bim Electrical,1,612500.0
Bim Modeler,4,301250.0
Bio-Chemistry  Forensic  Medicine  Physiology psychiatry Microbiology Doctors,1,1700000.0
Bioanalytical,1,0.0
Biochemist,1,0.0
Biochemistry,7,137500.0
Bioinformatics,3,0.0
Biologics,1,0.0
Biology,19,0.0
Biology Lab,1,0.0
Biomedical,1,0.0
Biomedical Engineering,14,0.0
Biomedical Field service engineer,1,0.0
Biometrics,9,0.0
Biopesticides,1,0.0
Biostatistics,1,0.0
Biotech,1,387500.0
Biotechnology,24,300000.0
Biotechnology Engineers,1,387500.0
Bisiness Development,1,1100000.0
Biw,6,0.0
Biw Fixture Design,3,500000.0
Biw Fixtures,1,800000.0
Biztalk,1,0.0
Blanking,1,375000.0
Ble,1,0.0
Blended Process,79,275000.0
Blender,4,257500.0
Blending,1,0.0
Blinkit/Zepto Operations,1,0.0
Blister,1,200000.0
Blister Packing,1,0.0
BloC,1,0.0
Blockchain,1,0.0
Blog Submission,1,350000.0
Blog Writing,1,650000.0
Blog writing,1,0.0
Blogger,1,210000.0
Blogs,4,337500.0
Blood Bank,1,180000.0
Blood Collection,2,0.0
Bloomberg,2,187500.0
Blue Collar Hiring,6,200000.0
Blue Prism,1,0.0
Blue Younder,1,3250000.0
Bluebeam Revu,1,420000.0
Blueyonder/JDA Technical and Functional Consultants,1,0.0
Bmc,1,2350000.0
Bmc Control-M,3,0.0
Bmc Remedy,4,750000.0
Bml,3,0.0
Bmm,1,462500.0
Bmr Review,1,0.0
Bms,1,0.0
Bms Development,1,312500.0
Bms System,2,725000.0
Board Bring up,1,0.0
Board Meeting,1,750000.0
Board Meetings,1,550000.0
Bods,2,700000.0
Boiler,9,0.0
Boiler Erection,2,2450000.0
Boiler Maintenance,1,1650000.0
Boiler Operations,11,250000.0
Boiler Pressure Parts,1,6000000.0
Bom,5,600000.0
Bom Creation,1,0.0
Bom Preparation,3,425000.0
Book Keeping,17,287500.0
Book sales,1,500000.0
Book-keeping,1,400000.0
Book-keeping & Accounting,1,100000.0
Bookkeeping & Ledger Management  Accounts Payable & Receivable  Bank Reconciliation  Financial Reporting  GST & Tax Compliance Basics  Accounting Software- Tally/QuickBooks,1,175000.0
Boomi,7,0.0
Boomi AtomSphere,1,0.0
Booth,1,0.0
Bootstrap,1,1375000.0
Boq,7,450000.0
Boq Estimation,1,450000.0
Boq Preparation,20,350000.0
Borrowing,1,0.0
Bought Out,4,181250.0
Boy Activities,1,150000.0
Bpc,1,0.0
Bpcs,3,0.0
Bpmn,1,0.0
Bpo,3,350000.0
Bpo Calling,1,425000.0
Bpo Customer Service,40,412500.0
Bpo Operations,8,481250.0
Bpo Presales,1,0.0
Bpo Sales,5,225000.0
Bpo Training,4,293750.0
Bpo Voice,22,275000.0
Bpo Voice Process,2,93750.0
Brakes,1,0.0
Branch,1,262500.0
Branch Administration,1,212500.0
Branch Banking,2,768750.0
Branch Banking Operations,1,525000.0
Branch Commercial Officer,1,0.0
Branch Credit Management,1,0.0
Branch Handling,4,1425000.0
Branch Head,11,0.0
Branch Management,13,350000.0
Branch Manager,3,0.0
Branch Operations,21,325000.0
Branch Operations Head,8,0.0
Branch Sales,5,162500.0
Branch banking,14,0.0
Branch banking operations,6,0.0
Branch management,2,0.0
Branch manager,1,0.0
Branch operations,2,0.0
Branch operations head,1,800000.0
Branch sales officer,1,237500.0
Brand  Product Campaign,1,0.0
Brand Activation,1,0.0
Brand Ambassador,2,0.0
Brand Associate,1,0.0
Brand Building,1,3250000.0
Brand Development,2,360000.0
Brand Launch,1,2750000.0
Brand Management,5,800000.0
Brand Marketing,22,103750.0
Brand Promotion,2,1350000.0
Brand campaigns,4,0.0
Brand management,1,0.0
Branding,4,118750.0
Branding And Marketing,8,675000.0
Braze,1,1775000.0
Brd,8,0.0
Breakdown Maintenance,6,368750.0
Breakdown maintenance,1,0.0
Breeding,1,0.0
Bricks,1,0.0
Bridal Wear Expertise,1,1000000.0
Bridalwear Design,1,2250000.0
Bridge Design,3,500000.0
Bridges,1,8000000.0
British Telecom,10,287500.0
Brm Architecture,3,1800000.0
Broaching Machines,1,287500.0
Broadband,1,550000.0
Broadband sales,3,0.0
Broadcom CA TDM,1,0.0
Brochures,2,375000.0
Broiler feed,1,450000.0
Broker,4,1125000.0
Brokerage,1,0.0
Brokerage Generation,16,462500.0
Broking,8,143750.0
Broking Business,1,0.0
Broking Channel,2,562500.0
Bronchoscopy,1,750000.0
Brs,3,237500.0
Bsc Nursing,2,168750.0
Bsc chemistry,2,193750.0
Bsc dialysis,1,0.0
Bscit,1,300000.0
Btech,1,350000.0
Btech fresher,1,0.0
Bteq,1,0.0
Btl Activation,3,450000.0
Btl Marketing,5,350000.0
Btp Integration,1,1900000.0
Bucket,3,475000.0
Budget & Financial Management,1,0.0
Budget Management,5,0.0
Budget Preparation,1,350000.0
Budget Tracking,1,500000.0
Budget management,1,0.0
Budget preparation,3,0.0
Budgetary Control,5,1100000.0
Budgeting,5,0.0
Budgeting And Forecasting,9,325000.0
Budgeting Forecasting,1,475000.0
Bug Fixing,3,0.0
Bug Tracking,1,375000.0
Build & maintain strong relationships with clients,1,325000.0
Build UI using Django templates,1,650000.0
Building,1,3125000.0
Building Construction,3,475000.0
Building Design,3,0.0
Building Electrical Design,1,0.0
Building Engineering,1,0.0
Building Harness,1,450000.0
Building Maintenance,2,150000.0
Building Management System,4,0.0
Building Material Sales,4,200000.0
Building Materials,9,650000.0
Building Materials Sales,1,0.0
Building Works,1,750000.0
Building construction,1,0.0
Bulk Hiring,11,325000.0
Bulk Material Handling,1,275000.0
Bulk Sales,1,500000.0
Bulk hiring,1,1300000.0
Bunglow Project,1,0.0
Burp Suite,1,0.0
BurpSuite,1,0.0
Bus,1,337500.0
Bus Body Design,3,0.0
Business,1,0.0
Business & Commercial Strategy,1,0.0
Business & Result Orientation,1,0.0
Business Accounting,1,462500.0
Business Acquisition,7,350000.0
Business Acumen,34,356250.0
Business Acumen- Understanding of Retail/ Fashion,1,0.0
Business Administration,1,336000.0
Business Analysis,16,0.0
Business Analyst,36,0.0
Business Analytics,15,0.0
Business Banking,3,312500.0
Business Central,1,0.0
Business Communication,6,256250.0
Business Consulting,3,575000.0
Business Continuity Management,1,0.0
Business Continuity Planning,1,1650000.0
Business Coordination,1,240000.0
Business Developer,1,0.0
Business Development,209,225000.0
Business Development  Lead Generation & Prospecting  Client Relationship Management  Negotiation & Deal Closure  Communication & Presentation Skills  Knowledge of IT / Software / SaaS Products,1,0.0
Business Development And Marketing,3,0.0
Business Development Associate,4,387500.0
Business Development Executive,4,0.0
Business Development Management,26,450000.0
Business Development Manager,12,0.0
Business Development Officer,1,0.0
Business Development Staffing,1,0.0
Business Development and Growth,1,0.0
"Business Development"">Business Development",1,0.0
Business Excellence,3,0.0
Business Execution,6,0.0
Business Expansion,3,780000.0
Business Finance,11,0.0
Business Forecasting,1,1200000.0
Business Generation,2,675000.0
Business Growth,6,1912500.0
Business HR,3,0.0
Business Head,6,0.0
Business Intelligence,13,0.0
Business Journalism,1,0.0
Business Loan,28,500000.0
Business Loans,1,0.0
Business Management,3,200000.0
Business Management Skills,1,450000.0
Business Manager,1,0.0
Business Operations,10,0.0
Business Partnering,12,812500.0
Business Planning,2,0.0
Business Process Management,2,0.0
Business Requirement Analysis,5,0.0
Business Requirements,1,200000.0
Business Research,2,337500.0
Business Strategy,17,390000.0
Business System Analyst,2,1375000.0
Business To Business,1,1250000.0
Business Transformation,1,0.0
Business administration,87,0.0
Business advisory services,8,0.0
Business analysis,6,0.0
Business communication,18,0.0
Business dev,1,65000.0
Business development,1,400000.0
Business development Executive,17,350000.0
Business development associate,1,200000.0
Business development executive,3,450000.0
Business improvement,1,0.0
Business objects,4,0.0
Business partner,1,0.0
Business process,109,0.0
Business process optimization,3,0.0
Business process testing,1,0.0
Business research,1,0.0
Business services,23,0.0
Business studies,1,0.0
Business system,2,0.0
Business transformation,4,0.0
Business writing,2,0.0
Bussiness Development,1,0.0
Busy,3,240000.0
Butlers,1,0.0
Buy Now Pay Later,1,0.0
Buyer,1,775000.0
Buyer Activities,1,0.0
Buyer Communication,2,693750.0
Buying,1,0.0
Buying And Merchandising,1,375000.0
Bw 4Hana,1,0.0
C,20,0.0
C & I,1,0.0
C Coding,1,0.0
C Hash,1,2500000.0
C License,2,287500.0
C Programming Language,3,0.0
C#,276,0.0
C#.Net,1,0.0
C++,168,0.0
C++ 11.0,1,2750000.0
C++ Developer,3,0.0
C++ programming,1,0.0
C-arm,1,300000.0
C1 Certified,1,750000.0
C2C,125,725000.0
C2H,4,0.0
CA,10,1225000.0
CA - First/ Second Attempt,1,0.0
CA Fresher,1,825000.0
CA Freshers only,1,0.0
CA Inter,1,775000.0
CA Inter or IPCC Both Group Cleared,1,120000.0
CA Intermediate,1,350000.0
CA inter,3,0.0
CAD,10,306000.0
CAD / 3D modelling,1,0.0
CAD Designing,1,0.0
CAD Drafting,1,325000.0
CAD Drawing,3,264000.0
CAD Modeling & Drafting,1,0.0
CADS RC,1,515000.0
CAFE,1,500000.0
CAIE,5,1250000.0
CAM Software Programming,1,400000.0
CAN,2,500000.0
CAPA,1,0.0
CAPEX Procurement,1,0.0
CAPM,1,0.0
CASA,3,400000.0
CASA SALES,1,700000.0
CASA sales,1,375000.0
CATIA,68,0.0
CBSE,2,393750.0
CCAI- Dialogflow CX,1,0.0
CCE,1,275000.0
CCH,1,0.0
CCNA,3,500000.0
CCNP,1,2250000.0
CCS,1,0.0
CCTV,1,240000.0
CCTV Monitoring,1,0.0
CCTV Operator,1,0.0
CCTV installation,1,0.0
CCU,1,287500.0
CCaaS,1,0.0
CCv2,1,0.0
CDC,1,1300000.0
CDD,1,487500.0
CDKTF with Python,1,420000.0
CDP,1,250000.0
